#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1869     1.60923     1.74697  0.00518838
        1870      1.6031      1.7469  0.00518618
        1871     1.59736     1.74682  0.00518402
        1872     1.59203     1.74673  0.00518191
        1873     1.58713     1.74665  0.00517985
        1874     1.58267     1.74656  0.00517782
        1875     1.57867     1.74647  0.00517583
        1876     1.57514     1.74638  0.00517388
        1877     1.57209     1.74629  0.00517196
        1878     1.56953     1.74619  0.00517006
        1879     1.56747      1.7461  0.00516818
        1880     1.56592       1.746  0.00516632
        1881     1.56487      1.7459  0.00516447
        1882     1.56434     1.74581  0.00516263
        1883     1.56431     1.74571  0.00516079
        1884      1.5648     1.74562  0.00515894
        1885      1.5658     1.74552  0.00515709
        1886      1.5673     1.74543  0.00515522
        1887      1.5693     1.74533  0.00515333
        1888     1.57179     1.74524  0.00515142
        1889     1.57476     1.74515  0.00514948
        1890     1.57819     1.74506  0.00514752
        1891     1.58207     1.74498  0.00514552
        1892     1.58638     1.74489  0.00514348
        1893      1.5911     1.74481   0.0051414
        1894      1.5962     1.74473  0.00513929
        1895     1.60167     1.74466  0.00513713
        1896     1.60747     1.74458  0.00513493
        1897     1.61359     1.74452  0.00513269
        1898     1.61997     1.74445   0.0051304
        1899      1.6266     1.74439  0.00512808
        1900     1.63344     1.74433  0.00512571
        1901     1.64047     1.74427  0.00512331
        1902     1.64764     1.74422  0.00512086
        1903     1.65492     1.74418  0.00511839
        1904     1.66228     1.74413  0.00511588
        1905     1.66968      1.7441  0.00511334
        1906      1.6771     1.74406  0.00511078
        1907      1.6845     1.74403   0.0051082
        1908     1.69185       1.744  0.00510559
        1909     1.69912     1.74398  0.00510297
        1910     1.70628     1.74396  0.00510034
        1911     1.71332     1.74394   0.0050977
        1912      1.7202     1.74393  0.00509505
        1913     1.72689     1.74392  0.00509239
        1914     1.73338     1.74392  0.00508973
        1915     1.73964     1.74391  0.00508708
        1916     1.74565     1.74391  0.00508442
        1917      1.7514     1.74392  0.00508177
        1918     1.75686     1.74392  0.00507912
        1919     1.76202     1.74393  0.00507649
        1920     1.76686     1.74395  0.00507386
        1921     1.77137     1.74396  0.00507124
        1922     1.77553     1.74398  0.00506862
        1923     1.77932       1.744  0.00506602
        1924     1.78274     1.74402  0.00506343
        1925     1.78577     1.74404  0.00506084
        1926     1.78839     1.74406  0.00505827
        1927      1.7906     1.74408   0.0050557
        1928     1.79239     1.74411  0.00505314
        1929     1.79374     1.74413  0.00505059
        1930     1.79464     1.74416  0.00504804
        1931     1.79508     1.74419  0.00504549
        1932     1.79506     1.74421  0.00504295
        1933     1.79457     1.74424  0.00504041
        1934     1.79361     1.74427  0.00503787
        1935     1.79216     1.74429  0.00503532
        1936     1.79024     1.74431  0.00503278
        1937     1.78784     1.74434  0.00503023
        1938     1.78496     1.74436  0.00502768
        1939     1.78161     1.74438  0.00502512
        1940     1.77781     1.74439  0.00502256
        1941     1.77355     1.74441     0.00502
        1942     1.76886     1.74442  0.00501743
        1943     1.76374     1.74443  0.00501486
        1944     1.75823     1.74444  0.00501228
        1945     1.75234     1.74444  0.00500971
        1946      1.7461     1.74444  0.00500713
        1947     1.73954     1.74444  0.00500456
        1948     1.73268     1.74443  0.00500199
        1949     1.72556     1.74443  0.00499944
        1950     1.71822     1.74441  0.00499689
        1951     1.71068     1.74439  0.00499436
        1952     1.70299     1.74437  0.00499185
        1953     1.69518     1.74435  0.00498935
        1954      1.6873     1.74432  0.00498689
        1955     1.67938     1.74429  0.00498445
        1956     1.67146     1.74425  0.00498204
        1957     1.66359     1.74421  0.00497966
        1958      1.6558     1.74416  0.00497732
        1959     1.64813     1.74411  0.00497502
        1960     1.64063     1.74406  0.00497277
        1961     1.63333       1.744  0.00497055
        1962     1.62627     1.74394  0.00496838
        1963     1.61949     1.74388  0.00496625
        1964     1.61301     1.74381  0.00496417
        1965     1.60687     1.74374  0.00496213
        1966      1.6011     1.74367  0.00496014
        1967     1.59571      1.7436  0.00495819
        1968     1.59073     1.74352  0.00495628
        1969     1.58618     1.74344   0.0049544
        1970     1.58207     1.74336  0.00495257
        1971      1.5784     1.74327  0.00495076
        1972     1.57517     1.74319  0.00494898
        1973     1.57239      1.7431  0.00494723
        1974     1.57004     1.74301   0.0049455
        1975     1.56812     1.74292  0.00494379
        1976     1.56661     1.74284   0.0049421
        1977     1.56549     1.74275  0.00494041
        1978     1.56474     1.74266  0.00493873
        1979     1.56434     1.74257  0.00493706
        1980     1.56425     1.74248  0.00493539
        1981     1.56446     1.74239  0.00493371
        1982     1.56494      1.7423  0.00493204
        1983     1.56565     1.74221  0.00493035
        1984     1.56656     1.74212  0.00492866
        1985     1.56766     1.74203  0.00492696
        1986      1.5689     1.74194  0.00492525
        1987     1.57028     1.74186  0.00492353
        1988     1.57175     1.74177   0.0049218
        1989      1.5733     1.74169  0.00492005
        1990     1.57491      1.7416   0.0049183
        1991     1.57656     1.74152  0.00491652
        1992     1.57822     1.74144  0.00491474
        1993     1.57989     1.74136  0.00491294
        1994     1.58155     1.74128  0.00491113
        1995     1.58317      1.7412  0.00490931
        1996     1.58477     1.74112  0.00490747
        1997      1.5863     1.74104  0.00490563
        1998     1.58778     1.74097  0.00490377
        1999     1.58918     1.74089  0.00490191
        2000     1.59049     1.74081  0.00490003
        2001     1.59169     1.74074  0.00489815
        2002     1.59279     1.74067  0.00489626
        2003     1.59376     1.74059  0.00489437
        2004     1.59459     1.74052  0.00489247
        2005     1.59526     1.74045  0.00489056
        2006     1.59577     1.74037  0.00488866
        2007      1.5961      1.7403  0.00488675
        2008     1.59623     1.74023  0.00488484
        2009     1.59616     1.74016  0.00488294
        2010     1.59587     1.74009  0.00488104
        2011     1.59536     1.74002  0.00487914
        2012     1.59463     1.73994  0.00487725
        2013     1.59367     1.73987  0.00487537
        2014     1.59249      1.7398   0.0048735
        2015      1.5911     1.73972  0.00487164
        2016     1.58952     1.73965  0.00486979
        2017     1.58775     1.73957  0.00486796
        2018     1.58583      1.7395  0.00486614
        2019     1.58379     1.73942  0.00486434
        2020     1.58167     1.73934  0.00486256
        2021     1.57951     1.73926   0.0048608
        2022     1.57737     1.73918  0.00485905
        2023     1.57529      1.7391  0.00485733
        2024     1.57333     1.73902  0.00485562
        2025     1.57156     1.73894  0.00485392
        2026     1.57003     1.73885  0.00485224
        2027     1.56879     1.73877  0.00485058
        2028      1.5679     1.73869  0.00484892
        2029     1.56741      1.7386  0.00484726
        2030     1.56735     1.73852  0.00484561
        2031     1.56775     1.73843  0.00484395
        2032     1.56865     1.73835  0.00484229
        2033     1.57004     1.73827  0.00484061
        2034     1.57193     1.73819  0.00483892
        2035      1.5743      1.7381  0.00483722
        2036     1.57714     1.73803  0.00483549
        2037      1.5804     1.73795  0.00483373
        2038     1.58406     1.73787  0.00483195
        2039     1.58807      1.7378  0.00483014
        2040     1.59236     1.73773   0.0048283
        2041      1.5969     1.73766  0.00482642
        2042     1.60161     1.73759  0.00482452
        2043     1.60644     1.73753  0.00482259
        2044     1.61134     1.73747  0.00482062
        2045     1.61625     1.73741  0.00481863
        2046     1.62112     1.73735  0.00481661
        2047     1.62591      1.7373  0.00481456
        2048     1.63056     1.73724   0.0048125
        2049     1.63506     1.73719  0.00481041
        2050     1.63937     1.73715   0.0048083
        2051     1.64347      1.7371  0.00480617
        2052     1.64733     1.73706  0.00480402
        2053     1.65095     1.73702  0.00480187
        2054     1.65432     1.73697   0.0047997
        2055     1.65744     1.73694  0.00479752
        2056      1.6603      1.7369  0.00479533
        2057     1.66291     1.73686  0.00479313
        2058     1.66528     1.73683  0.00479093
        2059     1.66741     1.73679  0.00478872
        2060     1.66932     1.73676  0.00478651
        2061     1.67102     1.73673  0.00478429
        2062     1.67253      1.7367  0.00478208
        2063     1.67386     1.73667  0.00477985
        2064     1.67504     1.73664  0.00477763
        2065     1.67607     1.73661  0.00477541
        2066     1.67697     1.73658  0.00477318
        2067     1.67778     1.73655  0.00477096
        2068      1.6785     1.73652  0.00476874
        2069     1.67917      1.7365  0.00476651
        2070     1.67979     1.73647  0.00476429
        2071     1.68041     1.73644  0.00476206
        2072     1.68103     1.73641  0.00475984
        2073     1.68168     1.73639  0.00475762
        2074     1.68238     1.73636  0.00475539
        2075     1.68316     1.73634  0.00475317
        2076     1.68403     1.73631  0.00475095
        2077       1.685     1.73629  0.00474873
        2078      1.6861     1.73626   0.0047465
        2079     1.68732     1.73624  0.00474428
        2080     1.68869     1.73622  0.00474205
        2081      1.6902     1.73619  0.00473982
        2082     1.69185     1.73617   0.0047376
        2083     1.69363     1.73615  0.00473537
        2084     1.69553     1.73613  0.00473313
        2085     1.69754     1.73611   0.0047309
        2086     1.69964      1.7361  0.00472866
        2087      1.7018     1.73608  0.00472643
        2088     1.70401     1.73606  0.00472419
