#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       19658       -0.44   -0.463099 0.000906936
       19659       -0.36   -0.463094 0.000906905
       19660       -0.44   -0.463093 0.000906859
       19661       -0.44   -0.463091 0.000906814
       19662       -0.28   -0.463082 0.000906816
       19663       -0.36   -0.463077 0.000906785
       19664       -0.44   -0.463076 0.000906739
       19665       -0.52   -0.463079 0.000906698
       19666       -0.52   -0.463081 0.000906656
       19667       -0.28   -0.463072 0.000906658
       19668       -0.28   -0.463063  0.00090666
       19669       -0.52   -0.463066 0.000906618
       19670       -0.44   -0.463065 0.000906573
       19671       -0.44   -0.463063 0.000906527
       19672       -0.44   -0.463062 0.000906482
       19673       -0.52   -0.463065 0.000906441
       19674       -0.44   -0.463064 0.000906395
       19675       -0.44   -0.463063  0.00090635
       19676       -0.52   -0.463066 0.000906309
       19677       -0.52   -0.463069 0.000906267
       19678       -0.52   -0.463071 0.000906226
       19679       -0.36   -0.463066 0.000906195
       19680       -0.44   -0.463065  0.00090615
       19681        -0.6   -0.463072  0.00090613
       19682       -0.36   -0.463067 0.000906099
       19683       -0.28   -0.463057 0.000906101
       19684       -0.28   -0.463048 0.000906103
       19685       -0.52   -0.463051 0.000906061
       19686       -0.76   -0.463066 0.000906141
       19687       -0.44   -0.463065 0.000906096
       19688       -0.52   -0.463068 0.000906054
       19689       -0.36   -0.463063 0.000906023
       19690       -0.44   -0.463061 0.000905978
       19691       -0.36   -0.463056 0.000905947
       19692       -0.44   -0.463055 0.000905902
       19693       -0.44   -0.463054 0.000905857
       19694       -0.44   -0.463053 0.000905811
       19695        -0.6    -0.46306 0.000905792
       19696        -0.2   -0.463046 0.000905845
       19697       -0.36   -0.463041 0.000905814
       19698       -0.52   -0.463044 0.000905772
       19699       -0.52   -0.463047 0.000905731
       19700       -0.28   -0.463038 0.000905733
       19701       -0.52    -0.46304 0.000905691
       19702       -0.36   -0.463035  0.00090566
       19703       -0.52   -0.463038 0.000905619
       19704        -0.6   -0.463045   0.0009056
       19705       -0.52   -0.463048 0.000905558
       19706       -0.12   -0.463031  0.00090568
       19707       -0.52   -0.463033 0.000905638
       19708        -0.6    -0.46304 0.000905619
       19709       -0.44   -0.463039 0.000905574
       19710        -0.2   -0.463026 0.000905626
       19711       -0.28   -0.463017 0.000905628
       19712       -0.68   -0.463028 0.000905649
       19713        -0.6   -0.463035  0.00090563
       19714       -0.36   -0.463029 0.000905599
       19715       -0.44   -0.463028 0.000905554
       19716       -0.52   -0.463031 0.000905512
       19717       -0.28   -0.463022 0.000905514
       19718       -0.68   -0.463033 0.000905535
       19719       -0.52   -0.463036 0.000905494
       19720       -0.44   -0.463034 0.000905448
       19721       -0.52   -0.463037 0.000905407
       19722       -0.52    -0.46304 0.000905366
       19723       -0.68   -0.463051 0.000905387
       19724       -0.52   -0.463054 0.000905345
       19725       -0.44   -0.463053   0.0009053
       19726        -0.6    -0.46306 0.000905281
       19727        -0.6   -0.463067 0.000905262
       19728       -0.44   -0.463066 0.000905217
       19729        -0.6   -0.463073 0.000905197
       19730       -0.44   -0.463071 0.000905152
       19731       -0.36   -0.463066 0.000905121
       19732        -0.6   -0.463073 0.000905102
       19733        -0.6    -0.46308 0.000905083
       19734       -0.36   -0.463075 0.000905052
       19735       -0.36    -0.46307 0.000905021
       19736       -0.44   -0.463069 0.000904976
       19737       -0.36   -0.463063 0.000904945
       19738       -0.44   -0.463062   0.0009049
       19739       -0.52   -0.463065 0.000904859
       19740       -0.68   -0.463076  0.00090488
       19741        -0.6   -0.463083 0.000904861
       19742       -0.36   -0.463078  0.00090483
       19743       -0.52   -0.463081 0.000904789
       19744       -0.52   -0.463083 0.000904747
       19745       -0.68   -0.463094 0.000904768
       19746       -0.28   -0.463085  0.00090477
       19747       -0.52   -0.463088 0.000904729
       19748       -0.44   -0.463087 0.000904684
       19749       -0.44   -0.463086 0.000904639
       19750        -0.2   -0.463072 0.000904691
       19751       -0.44   -0.463071 0.000904646
       19752       -0.36   -0.463066 0.000904615
       19753       -0.52   -0.463069 0.000904574
       19754        -0.6   -0.463076 0.000904555
       19755       -0.52   -0.463079 0.000904513
       19756       -0.44   -0.463078 0.000904468
       19757       -0.44   -0.463076 0.000904423
       19758       -0.28   -0.463067 0.000904425
       19759       -0.28   -0.463058 0.000904427
       19760       -0.36   -0.463053 0.000904396
       19761       -0.52   -0.463056 0.000904355
       19762       -0.44   -0.463054  0.00090431
       19763       -0.36   -0.463049 0.000904279
       19764       -0.28    -0.46304 0.000904281
       19765       -0.12   -0.463023 0.000904402
       19766       -0.44   -0.463021 0.000904357
       19767       -0.28   -0.463012 0.000904358
       19768       -0.36   -0.463007 0.000904328
       19769        -0.6   -0.463014 0.000904308
       19770       -0.52   -0.463017 0.000904267
       19771        -0.6   -0.463024 0.000904248
       19772        -0.6   -0.463031 0.000904229
       19773       -0.44   -0.463029 0.000904184
       19774       -0.52   -0.463032 0.000904143
       19775       -0.52   -0.463035 0.000904102
       19776       -0.28   -0.463026 0.000904103
       19777       -0.36   -0.463021 0.000904073
       19778       -0.28   -0.463011 0.000904074
       19779       -0.36   -0.463006 0.000904043
       19780       -0.28   -0.462997 0.000904045
       19781       -0.44   -0.462996    0.000904
       19782       -0.52   -0.462999 0.000903959
       19783       -0.28   -0.462989 0.000903961
       19784       -0.44   -0.462988 0.000903916
       19785       -0.52   -0.462991 0.000903875
       19786       -0.36   -0.462986 0.000903844
       19787       -0.52   -0.462989 0.000903803
       19788       -0.44   -0.462988 0.000903758
       19789       -0.44   -0.462987 0.000903713
       19790       -0.52   -0.462989 0.000903672
       19791       -0.68      -0.463 0.000903693
       19792       -0.28   -0.462991 0.000903694
       19793       -0.36   -0.462986 0.000903664
       19794        -0.2   -0.462973 0.000903716
       19795        -0.2   -0.462959 0.000903768
       19796       -0.44   -0.462958 0.000903723
       19797       -0.28   -0.462949 0.000903724
       19798       -0.36   -0.462944 0.000903694
       19799       -0.28   -0.462934 0.000903695
       19800       -0.36   -0.462929 0.000903665
       19801       -0.36   -0.462924 0.000903634
       19802       -0.44   -0.462923 0.000903589
       19803       -0.52   -0.462926 0.000903548
       19804       -0.52   -0.462929 0.000903507
       19805       -0.36   -0.462924 0.000903476
       19806       -0.44   -0.462922 0.000903431
       19807       -0.36   -0.462917 0.000903401
       19808       -0.44   -0.462916 0.000903356
       19809       -0.52   -0.462919 0.000903315
       19810       -0.44   -0.462918  0.00090327
       19811       -0.44   -0.462917 0.000903225
       19812       -0.28   -0.462907 0.000903227
       19813        -0.6   -0.462914 0.000903208
       19814       -0.44   -0.462913 0.000903163
       19815       -0.44   -0.462912 0.000903118
       19816       -0.44   -0.462911 0.000903073
       19817       -0.44    -0.46291 0.000903028
       19818        -0.2   -0.462896  0.00090308
       19819       -0.44   -0.462895 0.000903035
       19820       -0.36    -0.46289 0.000903005
       19821       -0.28   -0.462881 0.000903006
       19822       -0.44    -0.46288 0.000902962
       19823        -0.6   -0.462887 0.000902942
       19824       -0.52   -0.462889 0.000902902
       19825        -0.6   -0.462896 0.000902882
       19826       -0.52   -0.462899 0.000902842
       19827        -0.6   -0.462906 0.000902822
       19828        -0.6   -0.462913 0.000902803
       19829        -0.6    -0.46292 0.000902784
       19830       -0.36   -0.462915 0.000902754
       19831       -0.44   -0.462914 0.000902709
       19832       -0.44   -0.462912 0.000902664
       19833       -0.52   -0.462915 0.000902623
       19834       -0.28   -0.462906 0.000902625
       19835       -0.44   -0.462905  0.00090258
       19836        -0.6   -0.462912 0.000902561
       19837       -0.36   -0.462907  0.00090253
       19838       -0.44   -0.462906 0.000902486
       19839       -0.28   -0.462896 0.000902487
       19840       -0.52   -0.462899 0.000902446
       19841        -0.2   -0.462886 0.000902498
       19842        -0.6   -0.462893 0.000902479
       19843       -0.44   -0.462892 0.000902434
       19844       -0.28   -0.462882 0.000902436
       19845       -0.36   -0.462877 0.000902405
       19846       -0.28   -0.462868 0.000902407
       19847       -0.52   -0.462871 0.000902366
       19848       -0.44    -0.46287 0.000902321
       19849       -0.44   -0.462869 0.000902277
       19850       -0.36   -0.462863 0.000902246
       19851       -0.68   -0.462874 0.000902267
       19852        -0.6   -0.462881 0.000902248
       19853       -0.36   -0.462876 0.000902217
       19854       -0.44   -0.462875 0.000902173
       19855       -0.44   -0.462874 0.000902128
       19856       -0.36   -0.462869 0.000902097
       19857       -0.04   -0.462847 0.000902303
       19858       -0.44   -0.462846 0.000902259
       19859       -0.52   -0.462849 0.000902218
       19860       -0.52   -0.462852 0.000902177
       19861       -0.68   -0.462863 0.000902198
       19862        -0.6    -0.46287 0.000902179
       19863       -0.52   -0.462873 0.000902138
       19864       -0.52   -0.462876 0.000902097
       19865       -0.68   -0.462886 0.000902118
       19866       -0.36   -0.462881 0.000902087
       19867       -0.36   -0.462876 0.000902057
       19868       -0.44   -0.462875 0.000902012
       19869       -0.68   -0.462886 0.000902033
       19870       -0.68   -0.462897 0.000902054
       19871       -0.52     -0.4629 0.000902013
       19872       -0.44   -0.462899 0.000901968
       19873       -0.52   -0.462901 0.000901927
       19874       -0.52   -0.462904 0.000901887
       19875       -0.44   -0.462903 0.000901842
       19876       -0.36   -0.462898 0.000901811
       19877       -0.36   -0.462893 0.000901781
       19878       -0.36   -0.462888  0.00090175
       19879       -0.44   -0.462886 0.000901706
       19880        -0.6   -0.462893 0.000901687
       19881       -0.68   -0.462904 0.000901708
       19882        -0.6   -0.462911 0.000901689
       19883       -0.52   -0.462914 0.000901648
       19884       -0.36   -0.462909 0.000901617
       19885       -0.44   -0.462908 0.000901573
       19886       -0.36   -0.462903 0.000901542
       19887       -0.52   -0.462905 0.000901501
       19888       -0.36     -0.4629 0.000901471
       19889       -0.52   -0.462903  0.00090143
       19890       -0.36   -0.462898   0.0009014
       19891       -0.52   -0.462901 0.000901359
       19892       -0.44     -0.4629 0.000901314
       19893       -0.44   -0.462899  0.00090127
       19894       -0.36   -0.462893 0.000901239
       19895       -0.52   -0.462896 0.000901199
       19896       -0.36   -0.462891 0.000901168
       19897       -0.44    -0.46289 0.000901124
       19898       -0.52   -0.462893 0.000901083
       19899       -0.28   -0.462884 0.000901085
       19900       -0.36   -0.462878 0.000901054
       19901       -0.36   -0.462873 0.000901024
       19902       -0.44   -0.462872 0.000900979
       19903       -0.52   -0.462875 0.000900938
       19904       -0.52   -0.462878 0.000900898
       19905       -0.28   -0.462869 0.000900899
       19906       -0.28   -0.462859 0.000900901
       19907       -0.44   -0.462858 0.000900856
       19908       -0.52   -0.462861 0.000900816
       19909       -0.44    -0.46286 0.000900771
       19910       -0.12   -0.462843 0.000900891
       19911        -0.2    -0.46283 0.000900942
