#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       13202       -0.28   -0.461579  0.00110367
       13203       -0.52   -0.461583   0.0011036
       13204       -0.36   -0.461575  0.00110354
       13205       -0.44   -0.461574  0.00110346
       13206       -0.36   -0.461566   0.0011034
       13207       -0.44   -0.461564  0.00110332
       13208       -0.12   -0.461538  0.00110354
       13209       -0.28   -0.461525  0.00110354
       13210        -0.2   -0.461505  0.00110363
       13211       -0.36   -0.461497  0.00110358
       13212       -0.52   -0.461502   0.0011035
       13213       -0.28   -0.461488   0.0011035
       13214       -0.44   -0.461486  0.00110342
       13215       -0.52   -0.461491  0.00110335
       13216       -0.28   -0.461477  0.00110335
       13217       -0.44   -0.461475  0.00110327
       13218       -0.52    -0.46148  0.00110319
       13219       -0.76   -0.461502  0.00110334
       13220       -0.44   -0.461501  0.00110326
       13221       -0.52   -0.461505  0.00110318
       13222       -0.68   -0.461522  0.00110322
       13223        -0.6   -0.461532  0.00110319
       13224       -0.44   -0.461531  0.00110311
       13225        -0.2   -0.461511   0.0011032
       13226       -0.36   -0.461503  0.00110314
       13227        -0.6   -0.461514  0.00110311
       13228       -0.44   -0.461512  0.00110303
       13229       -0.36   -0.461504  0.00110297
       13230       -0.28   -0.461491  0.00110297
       13231       -0.36   -0.461483  0.00110292
       13232       -0.36   -0.461475  0.00110286
       13233        -0.2   -0.461455  0.00110295
       13234       -0.52    -0.46146  0.00110288
       13235       -0.44   -0.461458   0.0011028
       13236       -0.36   -0.461451  0.00110274
       13237       -0.44   -0.461449  0.00110266
       13238       -0.44   -0.461447  0.00110258
       13239       -0.52   -0.461452   0.0011025
       13240       -0.36   -0.461444  0.00110244
       13241        -0.6   -0.461455  0.00110241
       13242       -0.52   -0.461459  0.00110234
       13243       -0.52   -0.461463  0.00110226
       13244        -0.6   -0.461474  0.00110223
       13245       -0.52   -0.461478  0.00110215
       13246       -0.36   -0.461471   0.0011021
       13247       -0.44   -0.461469  0.00110202
       13248       -0.52   -0.461473  0.00110194
       13249       -0.44   -0.461472  0.00110186
       13250       -0.36   -0.461464   0.0011018
       13251       -0.44   -0.461463  0.00110172
       13252       -0.28   -0.461449  0.00110172
       13253       -0.44   -0.461447  0.00110164
       13254       -0.44   -0.461446  0.00110156
       13255       -0.44   -0.461444  0.00110148
       13256       -0.44   -0.461442   0.0011014
       13257       -0.44   -0.461441  0.00110131
       13258        -0.2   -0.461421  0.00110141
       13259       -0.44   -0.461419  0.00110133
       13260       -0.52   -0.461424  0.00110125
       13261       -0.44   -0.461422  0.00110117
       13262        -0.2   -0.461403  0.00110126
       13263       -0.52   -0.461407  0.00110119
       13264       -0.36   -0.461399  0.00110113
       13265       -0.36   -0.461392  0.00110108
       13266        -0.6   -0.461402  0.00110104
       13267        -0.6   -0.461413  0.00110101
       13268        -0.6   -0.461423  0.00110097
       13269       -0.52   -0.461427   0.0011009
       13270        -0.6   -0.461438  0.00110087
       13271       -0.68   -0.461454  0.00110091
       13272       -0.52   -0.461459  0.00110083
       13273       -0.68   -0.461475  0.00110087
       13274       -0.68   -0.461492  0.00110091
       13275       -0.52   -0.461496  0.00110084
       13276        -0.6   -0.461506  0.00110081
       13277       -0.44   -0.461505  0.00110072
       13278       -0.52   -0.461509  0.00110065
       13279       -0.36   -0.461502  0.00110059
       13280        -0.2   -0.461482  0.00110069
       13281       -0.52   -0.461486  0.00110061
       13282       -0.44   -0.461485  0.00110053
       13283       -0.52   -0.461489  0.00110046
       13284       -0.44   -0.461488  0.00110038
       13285       -0.44   -0.461486  0.00110029
       13286       -0.12    -0.46146  0.00110051
       13287       -0.36   -0.461453  0.00110046
       13288       -0.36   -0.461445   0.0011004
       13289       -0.36   -0.461437  0.00110034
       13290       -0.44   -0.461436  0.00110026
       13291       -0.52    -0.46144  0.00110019
       13292       -0.68   -0.461457  0.00110023
       13293       -0.44   -0.461455  0.00110015
       13294       -0.52   -0.461459  0.00110007
       13295       -0.28   -0.461446  0.00110007
       13296       -0.52    -0.46145      0.0011
       13297       -0.44   -0.461448  0.00109992
       13298       -0.44   -0.461447  0.00109984
       13299       -0.52   -0.461451  0.00109976
       13300       -0.52   -0.461456  0.00109969
       13301       -0.44   -0.461454  0.00109961
       13302       -0.28    -0.46144  0.00109961
       13303       -0.52   -0.461445  0.00109954
       13304       -0.44   -0.461443  0.00109945
       13305       -0.28    -0.46143  0.00109946
       13306       -0.28   -0.461416  0.00109946
       13307       -0.52    -0.46142  0.00109938
       13308       -0.44   -0.461419   0.0010993
       13309       -0.44   -0.461417  0.00109922
       13310       -0.52   -0.461421  0.00109915
       13311       -0.36   -0.461414  0.00109909
       13312       -0.52   -0.461418  0.00109902
       13313        -0.6   -0.461429  0.00109898
       13314       -0.28   -0.461415  0.00109899
       13315       -0.36   -0.461407  0.00109893
       13316       -0.36     -0.4614  0.00109887
       13317       -0.36   -0.461392  0.00109882
       13318       -0.52   -0.461397  0.00109874
       13319       -0.52   -0.461401  0.00109867
       13320       -0.52   -0.461405   0.0010986
       13321        -0.6   -0.461416  0.00109856
       13322       -0.52    -0.46142  0.00109849
       13323        -0.6   -0.461431  0.00109846
       13324        -0.6   -0.461441  0.00109842
       13325       -0.52   -0.461445  0.00109835
       13326       -0.44   -0.461444  0.00109827
       13327       -0.52   -0.461448  0.00109819
       13328        -0.6   -0.461459  0.00109816
       13329       -0.68   -0.461475   0.0010982
       13330       -0.52   -0.461479  0.00109813
       13331        -0.6    -0.46149  0.00109809
       13332       -0.36   -0.461482  0.00109804
       13333       -0.44   -0.461481  0.00109796
       13334       -0.36   -0.461473   0.0010979
       13335        -0.2   -0.461453  0.00109799
       13336       -0.12   -0.461428  0.00109821
       13337        -0.2   -0.461408   0.0010983
       13338       -0.52   -0.461413  0.00109823
       13339       -0.68   -0.461429  0.00109827
       13340       -0.76   -0.461451  0.00109842
       13341       -0.84    -0.46148   0.0010987
       13342       -0.68   -0.461496  0.00109874
       13343       -0.28   -0.461482  0.00109874
       13344       -0.36   -0.461475  0.00109868
       13345       -0.68   -0.461491  0.00109872
       13346       -0.52   -0.461496  0.00109865
       13347        -0.6   -0.461506  0.00109862
       13348       -0.52    -0.46151  0.00109854
       13349       -0.52   -0.461515  0.00109847
       13350       -0.68   -0.461531  0.00109851
       13351       -0.52   -0.461535  0.00109844
       13352        -0.6   -0.461546   0.0010984
       13353       -0.52    -0.46155  0.00109833
       13354        -0.6   -0.461561   0.0010983
       13355       -0.44   -0.461559  0.00109822
       13356       -0.28   -0.461545  0.00109822
       13357       -0.44   -0.461544  0.00109814
       13358       -0.44   -0.461542  0.00109806
       13359       -0.36   -0.461535    0.001098
       13360       -0.52   -0.461539  0.00109793
       13361       -0.44   -0.461537  0.00109784
       13362       -0.36    -0.46153  0.00109779
       13363       -0.28   -0.461516  0.00109779
       13364       -0.52   -0.461521  0.00109772
       13365       -0.52   -0.461525  0.00109764
       13366       -0.44   -0.461523  0.00109756
       13367       -0.52   -0.461528  0.00109749
       13368        -0.6   -0.461538  0.00109746
       13369       -0.52   -0.461542  0.00109738
       13370        -0.6   -0.461553  0.00109735
       13371       -0.44   -0.461551  0.00109727
       13372        -0.6   -0.461561  0.00109724
       13373       -0.44    -0.46156  0.00109716
       13374       -0.44   -0.461558  0.00109707
       13375       -0.36   -0.461551  0.00109702
       13376       -0.44   -0.461549  0.00109694
       13377       -0.36   -0.461541  0.00109688
       13378       -0.36   -0.461534  0.00109683
       13379       -0.36   -0.461526  0.00109677
       13380       -0.36   -0.461519  0.00109671
       13381       -0.36   -0.461511  0.00109666
       13382        -0.6   -0.461521  0.00109663
       13383        -0.6   -0.461532  0.00109659
       13384       -0.76   -0.461554  0.00109674
       13385       -0.68    -0.46157  0.00109678
       13386        -0.6   -0.461581  0.00109674
       13387       -0.68   -0.461597  0.00109678
       13388       -0.44   -0.461595   0.0010967
       13389       -0.28   -0.461582   0.0010967
       13390       -0.44    -0.46158  0.00109662
       13391       -0.52   -0.461585  0.00109655
       13392       -0.52   -0.461589  0.00109648
       13393       -0.36   -0.461581  0.00109642
       13394       -0.44    -0.46158  0.00109634
       13395        -0.6    -0.46159  0.00109631
       13396       -0.68   -0.461606  0.00109635
       13397        -0.6   -0.461617  0.00109631
       13398       -0.28   -0.461603  0.00109632
       13399       -0.44   -0.461602  0.00109624
       13400       -0.44     -0.4616  0.00109615
       13401       -0.36   -0.461592   0.0010961
       13402       -0.44   -0.461591  0.00109602
       13403       -0.68   -0.461607  0.00109606
       13404       -0.36     -0.4616    0.001096
       13405       -0.52   -0.461604  0.00109593
       13406       -0.52   -0.461608  0.00109586
       13407       -0.44   -0.461607  0.00109578
       13408       -0.52   -0.461611   0.0010957
       13409       -0.44   -0.461609  0.00109562
       13410       -0.36   -0.461602  0.00109557
       13411       -0.52   -0.461606  0.00109549
       13412       -0.52    -0.46161  0.00109542
       13413       -0.44   -0.461609  0.00109534
       13414        -0.2   -0.461589  0.00109543
       13415       -0.36   -0.461582  0.00109538
       13416       -0.44    -0.46158   0.0010953
       13417       -0.52   -0.461585  0.00109522
       13418       -0.28   -0.461571  0.00109523
       13419       -0.36   -0.461563  0.00109517
       13420       -0.44   -0.461562  0.00109509
       13421       -0.52   -0.461566  0.00109502
       13422       -0.36   -0.461559  0.00109496
       13423       -0.52   -0.461563  0.00109489
       13424       -0.52   -0.461567  0.00109481
       13425       -0.52   -0.461572  0.00109474
       13426       -0.36   -0.461564  0.00109469
       13427       -0.44   -0.461563  0.00109461
       13428       -0.44   -0.461561  0.00109453
       13429       -0.36   -0.461553  0.00109447
       13430       -0.44   -0.461552  0.00109439
       13431       -0.36   -0.461544  0.00109433
       13432       -0.36   -0.461537  0.00109428
       13433       -0.36   -0.461529  0.00109422
       13434       -0.28   -0.461516  0.00109423
       13435       -0.44   -0.461514  0.00109415
       13436        -0.2   -0.461494  0.00109424
       13437       -0.28   -0.461481  0.00109424
       13438       -0.44   -0.461479  0.00109416
       13439       -0.52   -0.461484  0.00109409
       13440       -0.36   -0.461476  0.00109403
       13441        -0.2   -0.461457  0.00109412
       13442       -0.36   -0.461449  0.00109407
       13443       -0.44   -0.461448  0.00109399
       13444       -0.52   -0.461452  0.00109391
       13445       -0.36   -0.461444  0.00109386
       13446       -0.52   -0.461449  0.00109379
       13447        -0.6   -0.461459  0.00109375
       13448        -0.6   -0.461469  0.00109372
       13449       -0.44   -0.461468  0.00109364
       13450        -0.6   -0.461478  0.00109361
       13451       -0.44   -0.461476  0.00109353
       13452       -0.44   -0.461475  0.00109345
       13453       -0.52   -0.461479  0.00109337
       13454       -0.52   -0.461484   0.0010933
       13455       -0.44   -0.461482  0.00109322
