#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1637    0.910405    0.882491  0.00364988
        1638    0.910529    0.882508   0.0036477
        1639    0.910611    0.882525  0.00364551
        1640    0.910655    0.882542  0.00364333
        1641    0.910663    0.882559  0.00364115
        1642    0.910639    0.882577  0.00363897
        1643    0.910587    0.882594   0.0036368
        1644    0.910508    0.882611  0.00363462
        1645    0.910407    0.882627  0.00363245
        1646    0.910285    0.882644  0.00363029
        1647    0.910146    0.882661  0.00362812
        1648    0.909993    0.882678  0.00362596
        1649    0.909829    0.882694   0.0036238
        1650    0.909657     0.88271  0.00362164
        1651     0.90948    0.882727  0.00361948
        1652    0.909301    0.882743  0.00361732
        1653    0.909122    0.882759  0.00361517
        1654    0.908947    0.882774  0.00361302
        1655    0.908777     0.88279  0.00361087
        1656    0.908615    0.882806  0.00360872
        1657    0.908462    0.882821  0.00360658
        1658    0.908322    0.882837  0.00360444
        1659    0.908196    0.882852   0.0036023
        1660    0.908086    0.882867  0.00360016
        1661    0.907996    0.882882  0.00359802
        1662    0.907925    0.882897  0.00359589
        1663    0.907877    0.882912  0.00359376
        1664    0.907853    0.882927  0.00359163
        1665    0.907855    0.882942   0.0035895
        1666    0.907885    0.882957  0.00358738
        1667    0.907943    0.882972  0.00358526
        1668    0.908034    0.882987  0.00358314
        1669    0.908159    0.883002  0.00358103
        1670    0.908319    0.883018  0.00357891
        1671    0.908517    0.883033  0.00357681
        1672    0.908751    0.883048   0.0035747
        1673    0.909025    0.883064   0.0035726
        1674    0.909342    0.883079   0.0035705
        1675    0.909703    0.883095   0.0035684
        1676    0.910108    0.883111  0.00356631
        1677    0.910558    0.883128  0.00356422
        1678    0.911053    0.883144  0.00356213
        1679    0.911593    0.883161  0.00356005
        1680    0.912179    0.883179  0.00355797
        1681    0.912811    0.883196   0.0035559
        1682    0.913489    0.883214  0.00355383
        1683    0.914214    0.883233  0.00355177
        1684    0.914983    0.883252  0.00354971
        1685    0.915796    0.883271  0.00354766
        1686    0.916652    0.883291  0.00354561
        1687    0.917546    0.883311  0.00354356
        1688    0.918476    0.883332  0.00354153
        1689     0.91944    0.883353  0.00353949
        1690    0.920435    0.883375  0.00353747
        1691    0.921457    0.883398  0.00353545
        1692      0.9225    0.883421  0.00353343
        1693    0.923561    0.883444  0.00353143
        1694    0.924634    0.883469  0.00352942
        1695    0.925714    0.883494  0.00352743
        1696    0.926794    0.883519  0.00352544
        1697    0.927869    0.883545  0.00352346
        1698    0.928935    0.883572  0.00352149
        1699    0.929987    0.883599  0.00351952
        1700    0.931017    0.883627  0.00351756
        1701    0.932019    0.883656  0.00351561
        1702    0.932986    0.883685  0.00351366
        1703    0.933914    0.883714  0.00351172
        1704    0.934795    0.883744  0.00350979
        1705    0.935624    0.883775  0.00350786
        1706    0.936397    0.883805  0.00350594
        1707    0.937107    0.883837  0.00350403
        1708    0.937751    0.883868  0.00350212
        1709    0.938323      0.8839  0.00350021
        1710    0.938819    0.883932  0.00349832
        1711    0.939237    0.883965  0.00349642
        1712    0.939571    0.883997  0.00349453
        1713     0.93982     0.88403  0.00349264
        1714    0.939982    0.884062  0.00349076
        1715    0.940056    0.884095  0.00348887
        1716    0.940039    0.884128  0.00348699
        1717    0.939933     0.88416  0.00348511
        1718    0.939737    0.884192  0.00348323
        1719    0.939453    0.884225  0.00348136
        1720     0.93908    0.884256  0.00347948
        1721    0.938623    0.884288   0.0034776
        1722    0.938083    0.884319  0.00347572
        1723    0.937464     0.88435  0.00347384
        1724    0.936769     0.88438  0.00347196
        1725    0.936003     0.88441  0.00347007
        1726    0.935168     0.88444  0.00346819
        1727     0.93427    0.884469   0.0034663
        1728    0.933314    0.884497  0.00346441
        1729    0.932305    0.884525  0.00346252
        1730    0.931251    0.884552  0.00346062
        1731    0.930156    0.884578  0.00345872
        1732    0.929026    0.884604  0.00345682
        1733    0.927866    0.884629  0.00345491
        1734    0.926685    0.884653  0.00345301
        1735    0.925488    0.884676   0.0034511
        1736    0.924283    0.884699  0.00344918
        1737    0.923072    0.884721  0.00344727
        1738    0.921864    0.884743  0.00344535
        1739    0.920664    0.884763  0.00344343
        1740    0.919477    0.884783  0.00344151
        1741    0.918306    0.884802  0.00343959
        1742    0.917158    0.884821  0.00343767
        1743    0.916037    0.884839  0.00343574
        1744    0.914945    0.884856  0.00343381
        1745    0.913884    0.884873  0.00343189
        1746    0.912858    0.884889  0.00342996
        1747    0.911867    0.884904  0.00342803
        1748    0.910915    0.884919   0.0034261
        1749    0.910002    0.884934  0.00342417
        1750    0.909125    0.884947  0.00342224
        1751    0.908285    0.884961  0.00342031
        1752     0.90748    0.884974  0.00341839
        1753    0.906708    0.884986  0.00341646
        1754    0.905967    0.884998  0.00341453
        1755    0.905255    0.885009   0.0034126
        1756    0.904568    0.885021  0.00341068
        1757    0.903901    0.885031  0.00340876
        1758    0.903251    0.885042  0.00340683
        1759    0.902614    0.885052  0.00340491
        1760    0.901987    0.885061  0.00340299
        1761    0.901363    0.885071  0.00340107
        1762     0.90074    0.885079  0.00339915
        1763    0.900111    0.885088  0.00339723
        1764    0.899474    0.885096  0.00339532
        1765    0.898823    0.885104   0.0033934
        1766    0.898155    0.885111  0.00339149
        1767    0.897464    0.885118  0.00338958
        1768    0.896746    0.885125  0.00338767
        1769    0.895997    0.885131  0.00338576
        1770    0.895214    0.885137  0.00338385
        1771    0.894396    0.885142  0.00338194
        1772    0.893537    0.885147  0.00338004
        1773    0.892638    0.885151  0.00337813
        1774    0.891697    0.885155  0.00337623
        1775    0.890712    0.885158  0.00337433
        1776    0.889682     0.88516  0.00337243
        1777    0.888607    0.885162  0.00337053
        1778     0.88749    0.885164  0.00336864
        1779    0.886332    0.885164  0.00336674
        1780    0.885133    0.885164  0.00336485
        1781    0.883897    0.885163  0.00336296
        1782    0.882626    0.885162  0.00336108
        1783    0.881323     0.88516  0.00335919
        1784    0.879994    0.885157  0.00335731
        1785    0.878645    0.885153  0.00335543
        1786     0.87728    0.885149  0.00335356
        1787    0.875904    0.885144  0.00335168
        1788    0.874524    0.885138  0.00334981
        1789    0.873147    0.885131  0.00334795
        1790    0.871779    0.885124  0.00334609
        1791    0.870429    0.885115  0.00334423
        1792    0.869105    0.885107  0.00334237
        1793    0.867816    0.885097  0.00334052
        1794    0.866572    0.885087  0.00333868
        1795    0.865379    0.885076  0.00333684
        1796    0.864247    0.885064    0.003335
        1797    0.863184    0.885052  0.00333316
        1798    0.862199    0.885039  0.00333134
        1799    0.861301    0.885026  0.00332951
        1800    0.860496    0.885012  0.00332769
        1801    0.859793    0.884998  0.00332587
        1802    0.859196    0.884984  0.00332405
        1803    0.858711    0.884969  0.00332224
        1804    0.858341    0.884955  0.00332043
        1805     0.85809     0.88494  0.00331863
        1806    0.857958    0.884925  0.00331682
        1807    0.857946     0.88491  0.00331502
        1808    0.858054    0.884895  0.00331322
        1809     0.85828     0.88488  0.00331142
        1810    0.858619    0.884866  0.00330963
        1811    0.859066    0.884852  0.00330783
        1812    0.859615    0.884838  0.00330603
        1813    0.860261    0.884824  0.00330424
        1814    0.860994    0.884811  0.00330244
        1815    0.861804    0.884798  0.00330065
        1816     0.86268    0.884786  0.00329885
        1817    0.863611    0.884774  0.00329706
        1818    0.864584    0.884763  0.00329526
        1819    0.865589    0.884753  0.00329347
        1820    0.866614    0.884743  0.00329167
        1821    0.867646    0.884733  0.00328988
        1822    0.868673    0.884725  0.00328808
        1823    0.869682    0.884716  0.00328629
        1824    0.870663    0.884709   0.0032845
        1825    0.871603    0.884701  0.00328271
        1826    0.872495    0.884695  0.00328091
        1827    0.873328    0.884689  0.00327912
        1828    0.874096    0.884683  0.00327734
        1829    0.874789    0.884677  0.00327555
        1830    0.875402    0.884672  0.00327376
        1831    0.875929    0.884668  0.00327198
        1832    0.876364    0.884663   0.0032702
        1833    0.876705    0.884659  0.00326841
        1834    0.876949    0.884654  0.00326663
        1835    0.877096     0.88465  0.00326486
        1836    0.877146    0.884646  0.00326308
        1837    0.877098    0.884642  0.00326131
        1838    0.876954    0.884638  0.00325954
        1839    0.876717    0.884634  0.00325777
        1840    0.876389    0.884629    0.003256
        1841    0.875974    0.884624  0.00325423
        1842    0.875476    0.884619  0.00325247
        1843    0.874902    0.884614  0.00325071
        1844    0.874255    0.884609  0.00324895
        1845    0.873542    0.884603   0.0032472
        1846    0.872769    0.884596  0.00324544
        1847    0.871942    0.884589  0.00324369
        1848    0.871068    0.884582  0.00324195
        1849    0.870153    0.884574   0.0032402
        1850    0.869204    0.884566  0.00323846
        1851    0.868228    0.884557  0.00323673
        1852     0.86723    0.884548  0.00323499
        1853    0.866215    0.884538  0.00323326
        1854    0.865189    0.884527  0.00323153
